timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status,hour,day_of_week,month,is_weekend,is_peak_hour,time_of_day,location_name,road_type,zone,road_capacity,free_flow_speed,total_vehicle_count,volume_capacity_ratio,speed_ratio,volume_score,speed_score,accident_score,weather_score,peak_hour_score,signal_score,congestion_score
2024-01-02 03:12:00,2,188,26.988670980400222,237,70,21,Rainy,27.359933186997832,72.30103274420932,0,Yellow,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,328,0.188,0.5397734196080044,5,26,0,4,0,2,37
2024-01-02 03:13:00,2,484,35.25567388669187,720,25,4,Windy,29.202163532692907,45.881693786169,0,Green,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,749,0.484,0.7051134777338375,10,16,0,2,0,0,28
2024-01-02 03:14:00,2,558,37.72807547760556,365,55,3,Rainy,30.89961122733687,43.31493736279816,0,Green,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,423,0.558,0.7545615095521111,20,8,0,4,0,0,32
2024-01-02 03:15:00,2,322,51.79822046128524,249,21,8,Sunny,13.067761098254527,70.44137679609796,0,Green,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,278,0.322,1.0359644092257048,10,0,0,0,0,0,10
2024-01-02 03:16:00,2,148,60.70351313018079,274,88,28,Sunny,30.56127727425166,36.26534676953449,0,Red,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,390,0.148,1.2140702626036157,5,0,0,0,0,5,10
2024-01-02 03:17:00,4,813,55.566256452211086,255,18,21,Rainy,22.61606094147641,57.24372028340285,0,Red,3,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,294,0.9033333333333333,1.3891564113052772,40,0,0,4,0,5,49
2024-01-02 03:18:00,1,899,28.90162023737101,45,30,26,Windy,32.13809596882993,59.56562543994541,0,Red,3,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,101,0.7491666666666666,0.6422582274971336,30,16,0,2,0,5,53
2024-01-02 03:19:00,3,153,30.325161947157586,603,25,9,Rainy,32.16466502650859,52.88021861491008,0,Yellow,3,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,637,0.085,0.43321659924510836,5,35,0,4,0,2,46
2024-01-02 03:20:00,5,263,72.72615498757487,280,41,15,Windy,10.604451093854257,41.11609054186408,0,Red,3,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,336,0.3757142857142857,2.0778901425021394,10,0,0,2,0,5,17
2024-01-02 03:21:00,3,810,53.50113890384682,785,40,41,Windy,19.571630387088472,51.31897585952128,0,Red,3,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,866,0.45,0.7643019843406689,10,8,0,2,0,5,25
2024-01-02 03:22:00,3,713,72.19626997386135,290,99,41,Foggy,23.15996989663184,50.253435213627,0,Yellow,3,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,430,0.39611111111111114,1.0313752853408764,10,0,0,5,0,2,17
2024-01-02 03:23:00,1,811,42.292790679192464,142,22,9,Cloudy,26.95900224457255,59.95594047892502,0,Yellow,3,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,173,0.6758333333333333,0.9398397928709437,20,0,0,1,0,2,23
2024-01-02 03:24:00,1,836,56.86400044587943,675,46,5,Cloudy,17.154656167103347,70.48085049471116,0,Yellow,3,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,726,0.6966666666666667,1.2636444543528762,20,0,0,1,0,2,23
2024-01-02 03:25:00,1,214,51.41980496327665,276,12,48,Sunny,16.303556516616307,88.09410741157023,0,Yellow,3,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,336,0.17833333333333334,1.142662332517259,5,0,0,0,0,2,7
2024-01-02 03:26:00,2,902,39.14740938922776,675,88,4,Foggy,19.531642977226184,38.64979561045969,0,Red,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,767,0.902,0.7829481877845552,40,8,0,5,0,5,58
2024-01-02 03:27:00,4,569,48.19492232201572,440,65,5,Cloudy,22.523467293747363,82.38102659646492,0,Red,3,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,510,0.6322222222222222,1.204873058050393,20,0,0,1,0,5,26
2024-01-02 03:28:00,2,333,50.14945260961592,278,65,46,Windy,33.77865578513533,47.050680023415744,0,Yellow,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,389,0.333,1.0029890521923184,10,0,0,2,0,2,14
2024-01-02 03:29:00,4,566,32.04625848540071,66,15,24,Windy,29.052711667435936,65.48236620008433,0,Red,3,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,105,0.6288888888888889,0.8011564621350178,20,8,0,2,0,5,35
2024-01-02 03:30:00,4,706,38.900622342603896,882,72,49,Rainy,20.73302917344263,62.80421687903208,0,Green,3,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,1003,0.7844444444444445,0.9725155585650974,30,0,0,4,0,0,34
2024-01-02 03:31:00,3,662,67.48458503041854,544,27,3,Rainy,11.359154461004596,63.41690511769578,0,Red,3,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,574,0.36777777777777776,0.9640655004345506,10,0,0,4,0,5,19
2024-01-02 03:32:00,3,213,74.94729436724762,227,76,39,Windy,14.213014803593984,73.40151670312878,1,Green,3,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,342,0.11833333333333333,1.0706756338178232,5,0,10,2,0,0,17
2024-01-02 03:33:00,4,935,41.58764561271797,330,34,47,Windy,21.398110607985423,52.90129834493976,0,Yellow,3,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,411,1.038888888888889,1.0396911403179492,40,0,0,2,0,2,44
2024-01-02 03:34:00,4,708,38.418336932541095,766,40,31,Rainy,30.345647502467607,49.14599779421134,0,Yellow,3,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,837,0.7866666666666666,0.9604584233135274,30,0,0,4,0,2,36
2024-01-02 03:35:00,2,113,31.71182987431295,168,76,34,Cloudy,19.5173883919336,81.17007439112864,0,Red,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,278,0.113,0.634236597486259,5,16,0,1,0,5,27
2024-01-02 03:36:00,2,140,60.70947011903488,853,30,9,Sunny,23.46241626862649,43.20570241645622,0,Yellow,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,892,0.14,1.2141894023806976,5,0,0,0,0,2,7
2024-01-02 03:37:00,3,166,39.38598209998024,457,84,33,Rainy,32.295122152127554,40.814762238668585,0,Red,3,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,574,0.09222222222222222,0.5626568871425749,5,26,0,4,0,5,40
2024-01-02 03:38:00,1,915,79.2649723459513,174,31,35,Cloudy,32.84490648566572,30.93644619931565,0,Red,3,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,240,0.7625,1.761443829910029,30,0,0,1,0,5,36
2024-01-02 03:39:00,4,316,39.5410881238372,697,53,5,Cloudy,15.394374911067237,42.6346669217512,0,Red,3,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,755,0.3511111111111111,0.98852720309593,10,0,0,1,0,5,16
2024-01-02 03:40:00,2,871,43.648162806957686,109,97,42,Cloudy,11.08987304481486,61.1118859990025,0,Red,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,248,0.871,0.8729632561391537,30,8,0,1,0,5,44
2024-01-02 03:41:00,3,734,56.20005177272208,717,71,45,Foggy,17.635263274287873,62.310532380846816,0,Green,3,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,833,0.4077777777777778,0.8028578824674583,10,8,0,5,0,0,23
2024-01-02 03:42:00,2,608,68.1010575914783,849,58,15,Foggy,27.395057870644504,45.265229471732056,0,Green,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,922,0.608,1.362021151829566,20,0,0,5,0,0,25
2024-01-02 03:43:00,4,189,48.17111992073802,377,40,18,Cloudy,33.77780502440666,34.336450202471994,0,Yellow,3,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,435,0.21,1.2042779980184506,5,0,0,1,0,2,8
2024-01-02 03:44:00,4,295,45.3593620273375,193,65,33,Windy,11.925799999602848,74.67844778071237,0,Green,3,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,291,0.3277777777777778,1.1339840506834373,10,0,0,2,0,0,12
2024-01-02 03:45:00,5,710,79.7382700156885,236,95,24,Foggy,10.712095263731788,75.47852091373798,0,Yellow,3,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,355,1.0142857142857142,2.2782362861625285,40,0,0,5,0,2,47
2024-01-02 03:46:00,1,807,20.629618468396668,475,53,30,Rainy,32.10368032464305,89.8701837774937,0,Yellow,3,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,558,0.6725,0.4584359659643704,20,26,0,4,0,2,52
2024-01-02 03:47:00,5,444,73.70391733107475,795,39,48,Foggy,28.70363172757853,84.00177423208305,0,Red,3,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,882,0.6342857142857142,2.1058262094592783,20,0,0,5,0,5,30
2024-01-02 03:48:00,3,536,28.948449556384247,628,27,40,Windy,34.80621447888939,85.56372387105856,0,Red,3,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,695,0.29777777777777775,0.4135492793769178,5,35,0,2,0,5,47
2024-01-02 03:49:00,2,525,67.1555165725348,648,36,16,Sunny,19.919822036641328,77.8922295446365,0,Red,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,700,0.525,1.3431103314506958,20,0,0,0,0,5,25
2024-01-02 03:50:00,3,566,57.07589359077788,218,64,46,Foggy,20.401272628419235,66.93017120294995,0,Red,3,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,328,0.31444444444444447,0.815369908439684,10,8,0,5,0,5,28
2024-01-02 03:51:00,4,233,40.51083712988552,851,73,29,Cloudy,14.30779593243624,37.71275745627063,1,Red,3,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,953,0.2588888888888889,1.012770928247138,5,0,10,1,0,5,21
2024-01-02 03:52:00,5,69,72.4324973312611,505,54,38,Cloudy,12.896178814933462,67.33879784735267,0,Red,3,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,597,0.09857142857142857,2.069499923750317,5,0,0,1,0,5,11
2024-01-02 03:53:00,5,986,20.77443367885952,552,3,30,Cloudy,24.46795026475595,33.357351624877595,0,Green,3,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,585,1.4085714285714286,0.5935552479674149,40,26,0,1,0,0,67
2024-01-02 03:54:00,5,607,33.60143912449542,219,98,18,Sunny,19.107125032370813,83.11794667627154,0,Yellow,3,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,335,0.8671428571428571,0.9600411178427263,30,0,0,0,0,2,32
2024-01-02 03:55:00,3,573,54.01356777497216,390,9,34,Windy,12.007911198631128,58.90928012485185,0,Yellow,3,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,433,0.31833333333333336,0.7716223967853165,10,8,0,2,0,2,22
2024-01-02 03:56:00,4,631,41.09253560298188,872,46,28,Rainy,32.174676738082994,71.84836991854802,0,Red,3,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,946,0.7011111111111111,1.027313390074547,30,0,0,4,0,5,39
2024-01-02 03:57:00,2,578,56.622649719099655,467,74,0,Windy,14.958911706233328,33.13461982175784,0,Green,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,541,0.578,1.1324529943819932,20,0,0,2,0,0,22
2024-01-02 03:58:00,2,932,21.446611604520008,267,13,3,Sunny,28.71460867508832,62.05490537536952,0,Red,3,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,283,0.932,0.42893223209040016,40,35,0,0,0,5,80
2024-01-02 03:59:00,3,196,26.98753582890275,807,37,27,Cloudy,17.05571490295278,48.07580387120176,1,Green,3,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,871,0.10888888888888888,0.38553622612718214,5,35,10,1,0,0,51
2024-01-02 04:00:00,5,715,27.62577441310636,283,11,17,Windy,30.322620768819977,47.09809594423474,0,Green,4,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,311,1.0214285714285714,0.7893078403744674,40,8,0,2,0,0,50
2024-01-02 04:01:00,1,353,31.357018754960567,77,44,25,Rainy,12.959921035691352,53.37935488219095,0,Yellow,4,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,146,0.2941666666666667,0.6968226389991237,5,16,0,4,0,2,27
2024-01-02 04:02:00,3,669,47.55988644803257,321,16,39,Cloudy,28.90179025554404,30.038367651632093,0,Yellow,4,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,376,0.37166666666666665,0.6794269492576082,10,16,0,1,0,2,29
2024-01-02 04:03:00,3,797,65.12772197261427,50,79,18,Rainy,12.45297184751281,57.99965290321041,0,Green,4,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,147,0.44277777777777777,0.9303960281802038,10,0,0,4,0,0,14
2024-01-02 04:04:00,4,869,74.33233027573407,517,34,5,Foggy,21.172894696423583,59.1940010164763,0,Yellow,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,556,0.9655555555555555,1.8583082568933516,40,0,0,5,0,2,47
2024-01-02 04:05:00,2,913,70.12235181705476,268,65,0,Rainy,28.350108764990114,81.78785495034384,0,Green,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,333,0.913,1.4024470363410952,40,0,0,4,0,0,44
2024-01-02 04:06:00,3,631,31.813272306541016,624,74,7,Cloudy,14.330459529672517,56.91153647294895,0,Green,4,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,705,0.35055555555555556,0.4544753186648717,10,26,0,1,0,0,37
2024-01-02 04:07:00,3,744,46.46903313383794,796,40,32,Foggy,17.141624721168075,51.81337763206037,0,Green,4,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,868,0.41333333333333333,0.6638433304833992,10,16,0,5,0,0,31
2024-01-02 04:08:00,5,811,31.9646958655121,290,66,42,Cloudy,31.61917480230494,89.6848230817478,0,Yellow,4,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,398,1.1585714285714286,0.9132770247289171,40,0,0,1,0,2,43
2024-01-02 04:09:00,5,277,35.868309000031445,625,28,20,Cloudy,32.127983022691154,64.27279947614977,0,Red,4,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,673,0.39571428571428574,1.024808828572327,10,0,0,1,0,5,16
2024-01-02 04:10:00,1,151,50.212818890713166,685,17,23,Foggy,11.123386311318155,58.356792518048366,0,Yellow,4,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,725,0.12583333333333332,1.1158404197936258,5,0,0,5,0,2,12
2024-01-02 04:11:00,4,636,24.086541483411352,413,19,24,Rainy,14.20226463382438,59.75615007290277,0,Red,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,456,0.7066666666666667,0.6021635370852838,30,16,0,4,0,5,55
2024-01-02 04:12:00,1,466,33.09045977559639,816,13,46,Sunny,12.936798506821477,78.55087785052831,0,Yellow,4,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,875,0.3883333333333333,0.7353435505688087,10,16,0,0,0,2,28
2024-01-02 04:13:00,5,265,76.12268967842704,521,33,42,Sunny,14.492327366282575,50.44058213820965,0,Yellow,4,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,596,0.37857142857142856,2.174933990812201,10,0,0,0,0,2,12
2024-01-02 04:14:00,2,456,47.96697755950934,611,48,18,Sunny,34.25469310765681,53.34962776115674,0,Red,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,677,0.456,0.9593395511901868,10,0,0,0,0,5,15
2024-01-02 04:15:00,5,448,46.72319155867233,823,53,28,Sunny,23.79138121976141,75.35240156024793,0,Green,4,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,904,0.64,1.334948330247781,20,0,0,0,0,0,20
2024-01-02 04:16:00,4,972,20.87402928507673,103,30,9,Windy,21.70280976137317,34.379024376826166,0,Red,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,142,1.08,0.5218507321269182,40,26,0,2,0,5,73
2024-01-02 04:17:00,5,764,34.84398482350075,384,57,11,Sunny,34.6116843273154,81.91014948859552,0,Green,4,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,452,1.0914285714285714,0.9955424235285928,40,0,0,0,0,0,40
2024-01-02 04:18:00,4,753,71.97754615893088,568,41,32,Foggy,23.923903246518385,55.8121617880782,0,Green,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,641,0.8366666666666667,1.7994386539732719,30,0,0,5,0,0,35
2024-01-02 04:19:00,4,810,29.877705695520124,361,57,6,Sunny,26.527948183638117,64.8775785303389,0,Yellow,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,424,0.9,0.7469426423880031,30,16,0,0,0,2,48
2024-01-02 04:20:00,4,548,44.90749637208327,858,81,16,Cloudy,18.319263651229505,75.44856955559011,0,Yellow,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,955,0.6088888888888889,1.1226874093020818,20,0,0,1,0,2,23
2024-01-02 04:21:00,4,803,20.85985435202008,426,29,9,Sunny,19.552871612737967,45.96311534636069,0,Yellow,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,464,0.8922222222222222,0.5214963588005019,30,26,0,0,0,2,58
2024-01-02 04:22:00,4,514,48.70012890023335,444,24,30,Rainy,24.860234595226828,83.41885249923907,0,Yellow,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,498,0.5711111111111111,1.2175032225058338,20,0,0,4,0,2,26
2024-01-02 04:23:00,2,740,21.26126640357303,763,62,5,Foggy,11.744644600011618,88.75349833539664,0,Yellow,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,830,0.74,0.4252253280714606,30,35,0,5,0,2,72
2024-01-02 04:24:00,1,998,69.176573183948,112,18,16,Foggy,16.397072151119378,59.65646168436747,0,Red,4,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,146,0.8316666666666667,1.537257181865511,30,0,0,5,0,5,40
2024-01-02 04:25:00,3,780,69.49122604922621,867,71,49,Windy,14.920293736507675,86.2162419019604,0,Red,4,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,987,0.43333333333333335,0.9927318007032316,10,0,0,2,0,5,17
2024-01-02 04:26:00,1,131,67.26453129814219,633,91,36,Cloudy,10.39733482850009,30.067717351618967,0,Red,4,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,760,0.10916666666666666,1.4947673621809374,5,0,0,1,0,5,11
2024-01-02 04:27:00,4,653,37.00184413346709,431,7,17,Foggy,23.422531763010547,83.65426977813169,0,Red,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,455,0.7255555555555555,0.9250461033366773,30,0,0,5,0,5,40
2024-01-02 04:28:00,2,996,70.23423309330909,451,94,25,Rainy,24.026320988096977,48.66271918507833,0,Yellow,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,570,0.996,1.4046846618661817,40,0,0,4,0,2,46
2024-01-02 04:29:00,5,736,52.57988795631616,697,2,48,Sunny,19.598480575931475,48.68972548365612,0,Red,4,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,747,1.0514285714285714,1.5022825130376047,40,0,0,0,0,5,45
2024-01-02 04:30:00,2,800,42.42848653202015,178,66,15,Foggy,16.71818673661977,43.685331886196366,0,Red,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,259,0.8,0.8485697306404031,30,8,0,5,0,5,48
2024-01-02 04:31:00,4,821,57.51979758225398,33,85,7,Rainy,26.30149689986562,49.02083406905412,0,Green,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,125,0.9122222222222223,1.4379949395563494,40,0,0,4,0,0,44
2024-01-02 04:32:00,2,952,20.74046276362244,392,80,23,Sunny,13.366479034611425,42.809075021918105,0,Yellow,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,495,0.952,0.4148092552724488,40,35,0,0,0,2,77
2024-01-02 04:33:00,2,414,28.57765265604513,244,99,12,Windy,22.96537579088335,84.3521463785983,0,Red,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,355,0.414,0.5715530531209027,10,26,0,2,0,5,43
2024-01-02 04:34:00,4,212,64.53761229021578,524,16,28,Foggy,29.201849645265497,83.94142363280199,0,Red,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,568,0.23555555555555555,1.6134403072553944,5,0,0,5,0,5,15
2024-01-02 04:35:00,2,97,34.64969652296918,92,13,31,Foggy,14.107449598811808,36.13267889523735,0,Red,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,136,0.097,0.6929939304593836,5,16,0,5,0,5,31
2024-01-02 04:36:00,3,560,55.88054703972497,268,8,23,Rainy,28.831488464895468,38.57150573198955,0,Yellow,4,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,299,0.3111111111111111,0.7982935291389281,10,8,0,4,0,2,24
2024-01-02 04:37:00,3,378,43.10615616938178,530,61,15,Cloudy,29.019862728834948,81.72111834063999,0,Red,4,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,606,0.21,0.6158022309911683,5,16,0,1,0,5,27
2024-01-02 04:38:00,2,889,71.28834672795568,622,93,10,Windy,11.498166205761372,53.93626625236476,0,Green,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,725,0.889,1.4257669345591137,30,0,0,2,0,0,32
2024-01-02 04:39:00,5,165,77.14491835979862,235,20,31,Cloudy,10.469608152179546,40.1563006403567,0,Yellow,4,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,286,0.2357142857142857,2.204140524565675,5,0,0,1,0,2,8
2024-01-02 04:40:00,4,990,73.01388370221142,621,75,5,Foggy,34.34838514970487,60.64016414619403,0,Green,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,701,1.1,1.8253470925552855,40,0,0,5,0,0,45
2024-01-02 04:41:00,3,898,36.2371996816158,560,36,34,Cloudy,14.834566487470624,55.0000829952057,0,Yellow,4,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,630,0.4988888888888889,0.5176742811659399,10,26,0,1,0,2,39
2024-01-02 04:42:00,5,386,31.649772142764935,836,95,32,Sunny,30.553480227502572,43.14969322427791,0,Red,4,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,963,0.5514285714285714,0.9042792040789981,20,0,0,0,0,5,25
2024-01-02 04:43:00,2,930,48.4660936172441,239,10,17,Windy,24.046266326132464,73.24513309665807,0,Yellow,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,266,0.93,0.969321872344882,40,0,0,2,0,2,44
2024-01-02 04:44:00,5,786,20.440049050170817,859,19,36,Cloudy,16.61180393842492,67.87735873996385,0,Yellow,4,1,1,0,0,night,Jaistambh Chowk,CBD,Business District,700,35,914,1.1228571428571428,0.5840014014334519,40,26,0,1,0,2,69
2024-01-02 04:45:00,1,913,21.548563571790904,746,34,12,Sunny,13.249260915470314,35.979696813326434,0,Yellow,4,1,1,0,0,night,Raipur Railway Station,Commercial,Transit,1200,45,792,0.7608333333333334,0.47885696826202007,30,26,0,0,0,2,58
2024-01-02 04:46:00,3,889,53.19743837738,240,52,9,Rainy,22.416931839443187,85.52320285952055,0,Green,4,1,1,0,0,night,Swami Vivekananda Airport,Highway,Airport,1800,70,301,0.4938888888888889,0.7599634053911429,10,8,0,4,0,0,22
2024-01-02 04:47:00,2,196,51.22696424991716,408,46,36,Cloudy,20.183870290736245,63.50819794380415,0,Yellow,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,490,0.196,1.0245392849983432,5,0,0,1,0,2,8
2024-01-02 04:48:00,4,624,79.6749193421156,573,74,25,Windy,27.47215212792669,45.01226922381251,0,Red,4,1,1,0,0,night,Magneto Mall,Urban,Commercial,900,40,672,0.6933333333333334,1.99187298355289,20,0,0,2,0,5,27
2024-01-02 04:49:00,2,855,32.110510121825484,666,51,45,Sunny,32.60421373869317,42.37750890434181,0,Yellow,4,1,1,0,0,night,AIIMS Raipur,Arterial,Hospital,1000,50,762,0.855,0.6422102024365097,30,16,0,0,0,2,48
